,Unnamed: 0,id,book_id,best_book_id,work_id,books_count,isbn13,original_publication_year,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,goodreads_book_id
1197,1197,1204,17184,17184,1326579,941,9780451528520.0,1897.0,3.62,84778,95717,3699,1620,8318,33136,34502,17184
1198,1198,1205,10374,10374,2531870,120,,1985.0,4.15,63764,77432,4406,537,2571,12766,30321,10374
1199,1199,1206,1428,1428,3249453,25,9780061122100.0,1994.0,3.57,62106,70825,3055,3569,8464,20303,21049,1428
1200,1200,1207,62111,62111,2441994,553,9781402726030.0,1812.0,3.92,78355,84477,1785,1516,4885,20991,28531,62111
1201,1201,1208,133266,133266,1733095,122,9780450542890.0,1990.0,3.9,76376,81902,1039,671,3658,22268,31790,133266
1202,1202,1209,13486122,13486122,19022487,50,9781937044960.0,2012.0,3.81,91630,97589,3917,2260,6830,25972,34389,13486122
1203,1203,1210,77390,77390,63845,203,9780553213140.0,1909.0,4.21,99918,108145,3004,736,2515,17508,39849,77390
1204,1204,1211,824204,824204,258562,90,9780448405210.0,1930.0,4.15,82102,83488,1033,1585,4152,15526,21390,824204
1205,1205,1212,16176440,16176440,22026398,59,9780399162090.0,2013.0,3.71,59973,77850,9664,2104,6350,20852,30962,16176440
1206,1206,1213,31360,31360,1959402,52,9780765304740.0,1996.0,3.74,74517,81375,2021,1630,6726,23486,29071,31360
1207,1207,1214,338798,338798,2368224,842,9780679722760.0,1922.0,3.74,76791,86484,5077,6976,8093,17457,22201,338798
1208,1208,1215,816953,816953,802840,40,9780142401770.0,1998.0,3.94,84358,86678,3553,1183,5249,21809,27952,816953
1209,1209,1216,3273,3273,3303291,20,9780312304360.0,2003.0,4.15,75307,81313,7740,815,2666,12907,32048,3273
1210,1210,1217,11901,11901,2926133,68,9780099471420.0,1990.0,4.1,79824,87921,2997,1837,4549,15324,27118,11901
1211,1211,1218,17309,17309,2298572,40,9781581345280.0,1986.0,4.24,71815,74070,1576,1574,2825,10154,21084,17309
1212,1212,1219,16113791,16113791,21930423,35,,2012.0,4.21,97615,101187,6230,1680,3767,14668,32938,16113791
1213,1213,1220,24612118,24612118,43913972,50,9781594634480.0,2015.0,3.56,66085,77785,10342,3942,8645,21297,27975,24612118
1214,1214,1221,22695,22695,2055065,54,9780440243760.0,1998.0,3.83,73515,77703,3424,1369,5413,21330,26826,22695
1215,1215,1222,138959,138959,2884160,88,9780064400560.0,1945.0,3.88,89033,90474,2012,1571,5851,23885,29647,138959
1216,1216,1223,46654,46654,41350,78,9780380508560.0,1953.0,4.39,72311,75211,1087,444,1409,8322,23209,46654
1217,1217,1225,131123,131123,1165972,75,9780064408640.0,2000.0,3.97,99311,103396,2680,1005,4992,25048,37595,131123
1218,1218,1226,6424,6424,3207062,70,9780312980150.0,2001.0,4.15,94506,98706,1833,243,1819,19146,38698,6424
1219,1219,1227,5391115,5391115,4115339,44,9780061662770.0,2009.0,4.16,95026,98240,3118,1151,3775,17773,31477,5391115
1220,1220,1228,91479,91479,2183,42,9780451459400.0,2003.0,4.32,83664,90864,2503,125,812,11099,37096,91479
1221,1221,1229,786256,786256,1316672,39,9780152802170.0,1993.0,4.22,87423,88403,1148,1330,3298,14442,24455,786256
1222,1222,1230,902715,902715,2116927,66,9780575077880.0,2007.0,4.27,68865,77915,2589,462,1479,9236,32187,902715
1223,1223,1231,898885,898885,3345089,48,9780345494990.0,2007.0,3.73,72734,77833,8842,1811,6127,20667,31566,898885
1224,1224,1232,6425,6425,1616132,57,9780312983860.0,2002.0,4.17,93057,97450,1871,252,1930,18305,37742,6425
1225,1225,1233,150037,150037,324576,62,9780060566230.0,2001.0,3.94,89733,95791,1935,1165,4930,24324,33902,150037
1226,1226,1234,67920,67920,2912372,36,9780446359400.0,1973.0,3.99,72493,73855,1271,1086,3345,16767,26328,67920
1227,1227,1235,55030,55030,3237312,93,9780375508320.0,1980.0,4.35,76440,81022,1833,1403,2044,8926,22885,55030
1228,1228,1236,22288,22288,1602272,60,9781400032820.0,2005.0,3.59,68861,72553,3775,3632,8551,20095,22184,22288
1229,1229,1237,37095,37095,517040,98,9780517222850.0,1987.0,4.13,73573,77706,2028,1035,3074,14363,25457,37095
1230,1230,1238,4952,4952,3271214,53,9781932416640.0,2006.0,4.16,59333,64740,6741,684,2128,9938,25665,4952
1231,1231,1239,23878,23878,59137,269,9781400034710.0,1981.0,3.95,56200,81653,3996,955,4077,18369,33190,23878
1232,1232,1240,1848444,1848444,2766104,13,9780582416390.0,1891.0,4.22,65422,65548,538,1003,1472,9654,23231,1848444
1233,1233,1241,10587120,10587120,15494456,21,9780805093070.0,2011.0,4.02,71868,76669,5847,3032,3067,12962,28216,10587120
1234,1234,1242,17262100,17262100,23858897,65,9780307265750.0,2013.0,3.82,62231,69268,7249,1356,4113,16972,30069,17262100
1235,1235,1243,60400,60400,810498,89,9780142406630.0,2004.0,4.2,83085,91569,5991,1319,3020,14065,30897,60400
1236,1236,1244,5152478,5152478,5219477,56,9780670011100.0,2009.0,3.98,87665,92046,7981,2390,5689,18550,29809,5152478
1237,1237,1245,5354,5354,1854517,107,9780385339670.0,2000.0,3.71,69351,73550,1511,1188,5217,23942,26290,5354
1238,1238,1246,45112,33396914,503752,84,9780553565690.0,1997.0,4.18,67125,82699,2846,846,3016,12847,29868,45112
1239,1239,1247,228296,228296,883024,146,9780451194010.0,1967.0,3.96,78766,84575,2256,1458,4285,19367,30332,228296
1240,1240,1248,59219,59219,3324421,130,9780375507780.0,1984.0,4.12,79508,87297,2350,1188,4149,15834,27743,59219
1241,1241,1249,140974,140974,1098593,59,9780812550290.0,1998.0,3.9,74815,82129,1334,1130,5454,20796,27930,140974
1242,1242,1250,412732,412732,827497,113,9780140042530.0,1958.0,3.94,62454,67665,2346,1290,4017,15055,24541,412732
1243,1243,1251,6468666,6468666,6659237,39,9781841497130.0,2010.0,4.21,92922,96809,3418,1256,3395,15949,29157,6468666
1244,1244,1252,11869272,11869272,16826575,59,9781400067560.0,2012.0,3.97,69596,77078,9324,1447,4028,15165,30994,11869272
1245,1245,1253,152380,152380,2768848,162,9780152058100.0,1934.0,4.05,82706,87604,3295,1382,4493,18678,27207,152380
1246,1246,1254,887877,887877,856785,48,9780553804680.0,2007.0,4.23,68255,78603,3979,432,1714,10685,31914,887877
1247,1247,1255,139253,139253,2000351,67,9780679734770.0,1984.0,3.57,81579,86783,6923,4086,9341,25470,28936,139253
1248,1248,1256,1971304,1971304,1974537,72,9780670018700.0,2008.0,4.28,68063,77915,8465,458,1566,9324,31105,1971304
1249,1249,1257,1421990,1421990,1412415,56,9780061245080.0,2007.0,4.18,106608,113610,6298,2461,4690,16805,35199,1421990
1250,1250,1258,31456,31456,866909,116,9780141318300.0,1980.0,3.94,82458,90334,2733,1264,5201,22531,29859,31456
1251,1251,1259,334643,334643,2339177,66,9780060278250.0,2003.0,4.29,80740,87330,1798,1355,2076,10963,28715,334643
1252,1252,1260,7510,7510,22576,60,9780446612550.0,2002.0,3.82,68676,70371,1628,1125,4351,20127,25271,7510
1253,1253,1261,10611,10611,3083085,142,9780751504580.0,1987.0,3.92,72714,81649,3048,1238,4959,19595,28784,10611
1254,1254,1262,112,112,3634573,116,9780441104020.0,1976.0,3.9,74133,79736,1374,861,4425,20138,30723,112
1255,1255,1263,8855321,8855321,13730452,55,9781841499890.0,2011.0,4.2,68416,82905,6831,638,2046,11177,35570,8855321
1256,1256,1264,18006496,18006496,25272067,36,9781619636040.0,2015.0,4.6,99067,114854,14430,830,1492,6544,24703,18006496
1257,1257,1265,15197,15197,1782551,25,9780679729780.0,1991.0,4.41,90147,91269,2392,1337,1827,8751,25772,15197
1258,1258,1266,310258,310258,51286,54,9780140501830.0,1962.0,4.13,81914,82700,2282,1758,4170,15058,22324,310258
1259,1259,1267,40331,40331,826485,45,9780747267640.0,2003.0,4.16,86963,93412,1786,247,1811,17809,36430,40331
1260,1260,1268,12987977,12987977,17394448,40,9780312554190.0,2012.0,3.86,68224,73648,4986,974,3650,19479,29787,12987977
1261,1261,1269,16213,16213,909325,67,9780385495230.0,1994.0,4.1,72207,76615,3904,865,2675,14163,29413,16213
1262,1262,1270,9557,9557,1813695,124,9780099448470.0,1999.0,3.82,62229,75465,4207,657,4218,21129,31826,9557
1263,1263,1271,17465453,17465453,21889418,72,9780670024860.0,2012.0,3.81,61135,70375,9304,2242,5439,16022,26347,17465453
1264,1264,1272,8600,8600,854886,38,9781592402040.0,2003.0,3.86,79117,84132,4230,1519,5028,21237,32009,8600
1265,1265,1273,30264,30264,30640,56,9780060572970.0,2004.0,4.04,91390,97097,4184,2671,5133,18380,30713,30264
1266,1266,1274,196970,196970,3043272,3,9780399231900.0,1986.0,4.36,81553,89843,1509,965,2473,12073,21977,196970
1267,1267,1275,2832909,2832909,2859015,53,9780752898480.0,2009.0,4.42,68854,85495,5051,426,1486,8981,25413,2832909
1268,1268,1276,7488244,7488244,9621771,41,9780061996160.0,2011.0,4.06,99942,104023,7458,2808,5060,18333,34714,7488244
1269,1269,1277,73186,73186,333464,52,9780310226060.0,1988.0,4.1,67128,69643,1377,2248,3100,11150,21955,73186
1270,1270,1278,13888,13888,987750,53,9780812577560.0,2005.0,4.12,71379,77436,1410,1036,3002,13517,28076,13888
1271,1271,1279,13083,13083,817164,59,9780440421700.0,2002.0,3.81,75275,82386,3953,1487,5482,23106,29621,13083
1272,1272,1280,12914,12914,288738,830,9780679729520.0,-17.0,3.81,75051,85351,1804,1531,6436,23683,28909,12914
1273,1273,1281,13503109,13503109,19051762,56,9781594487360.0,2012.0,3.75,66720,72281,6656,2222,5928,18086,27736,13503109
1274,1274,1282,17803,17803,3070852,127,9780307265840.0,2004.0,3.68,64278,76692,5322,926,5833,24947,30379,17803
1275,1275,1283,227265,227265,1041162,43,9780553375400.0,1992.0,3.97,63304,65968,4332,2488,4505,11881,20450,227265
1276,1276,1284,6584188,6584188,6777681,48,9781416995560.0,2010.0,4.14,80367,84866,4129,1171,3813,15170,26207,6584188
1277,1277,1285,10194514,10194514,15093690,52,9780373210500.0,2012.0,4.08,93818,100472,7483,2464,4565,17592,33721,10194514
1278,1278,1286,111450,111450,6247751,103,9780439321620.0,2001.0,3.85,90908,106088,3502,1367,8104,29884,32041,111450
1279,1279,1287,147732,147732,142568,19,9780395401460.0,1977.0,4.26,77206,77473,1048,840,2512,12582,21038,147732
1280,1280,1288,9014,9014,522169,109,9780451196710.0,1979.0,4.11,71775,79936,3980,813,3338,14937,28192,9014
1281,1281,1289,172327,172327,1168344,66,9780060566210.0,2001.0,4.01,90071,96706,2322,890,4245,22224,35182,172327
1282,1282,1290,12930,12930,901952,56,9780385732540.0,2004.0,3.9,79746,89295,6721,737,4513,22960,35888,12930
1283,1283,1291,42898,42898,2958166,52,9780451412360.0,2007.0,4.3,97830,106471,3930,622,2703,14865,33783,42898
1284,1284,1292,5413,5413,40802405,22,9780385516490.0,2005.0,4.25,72797,74725,482,460,1854,12040,24920,5413
1285,1285,1293,83369,83369,80497,44,9780316057780.0,2007.0,4.14,87335,93495,8420,1236,3820,16158,32050,83369
1286,1286,1294,43369,43369,3442838,83,9780446579800.0,2007.0,3.96,64347,69948,3989,2982,3856,12657,24274,43369
1287,1287,1295,17029526,17029526,23346114,42,9781301627450.0,2013.0,4.21,97616,103058,5912,1356,3842,15546,33228,17029526
1288,1288,1296,15860,15860,1749610,97,9780061015730.0,2004.0,3.69,65397,70300,2686,2603,6100,19559,24269,15860
1289,1289,1297,10798416,10798416,15464655,59,9780316122380.0,2012.0,3.8,89356,95856,9595,2569,7379,25452,32106,10798416
1290,1290,1298,59263,59263,57689,80,9780786836540.0,2004.0,4.09,69058,74577,1656,1500,2678,13194,27306,59263
1291,1291,1299,9566,9566,1105809,40,9781842430220.0,1980.0,4.04,56802,61511,2462,960,2789,11834,23239,9566
1292,1292,1300,49465,49465,3402913,43,9780156031660.0,2004.0,4.12,68480,73568,5570,765,2223,12264,30513,49465
1293,1293,1301,1110,1110,3204998,104,9780385340540.0,2005.0,3.77,65428,69823,2266,893,4463,21542,25960,1110
1294,1294,1302,8235178,8235178,13082532,56,9781595143980.0,2011.0,3.78,94176,100748,9649,3870,8338,24592,33481,8235178
1295,1295,1303,347852,347852,2747475,94,9780671250680.0,1978.0,4.03,61238,66741,1689,1319,3294,13426,22757,347852
1296,1296,1304,99383,99383,227172,40,9780451459880.0,2004.0,4.33,79627,86375,2307,133,765,10036,34916,99383
1297,1297,1305,297249,297249,945340,56,9780807508530.0,1942.0,4.09,92916,95943,2391,2080,4487,18904,27979,297249
1298,1298,1306,16171291,16171291,22018742,65,9780143123230.0,2013.0,3.3,60323,72169,7882,2753,10948,28278,22276,16171291
1299,1299,1307,10600242,10600242,15507935,56,9780091940740.0,2011.0,3.73,70446,79028,7362,3890,7041,18498,26706,10600242
1300,1300,1308,17927395,17927395,25126749,39,,2016.0,4.72,108384,126491,22700,931,1420,4725,18000,17927395
1301,1301,1309,9439303,9439303,14323907,56,9780297854400.0,2010.0,3.84,60409,65971,4137,2452,4587,14539,23848,9439303
1302,1302,1310,85301,85301,4345835,69,9780676979340.0,2008.0,4.11,60126,67585,6978,442,2284,11807,27840,85301
1303,1303,1311,5191,5191,3131254,77,9780316601960.0,1998.0,3.5,71777,76668,3878,1935,8327,27878,26648,5191
1304,1304,1312,11762,28251250,327422,81,9780140283300.0,1985.0,3.86,55678,70218,3908,1902,5355,15405,25335,11762
1305,1305,1313,42389,42389,903474,68,9780743464120.0,1992.0,4.42,66079,70908,2067,593,1088,6549,22048,42389
1306,1306,1314,22463,22463,481941,1004,9780785819110.0,1859.0,3.97,64162,74056,1729,2513,4297,15150,22868,22463
1307,1307,1315,25179,25179,781193,40,9781891830430.0,2003.0,4.06,70454,72621,5024,1727,3601,13030,24472,25179
1308,1308,1316,2731276,2731276,2168242,70,9780061374230.0,2008.0,3.6,70382,79454,12981,4187,9296,19768,27012,2731276
1309,1309,1317,5171,5171,1737200,43,9780345439110.0,2000.0,3.73,67768,70953,2178,1081,4904,21822,27694,5171
1310,1310,1318,51504,51504,823130,131,9780876850860.0,1971.0,4.01,59295,68408,2766,790,2908,13689,28738,51504
1311,1311,1319,469571,469571,1907621,106,9780679744400.0,1992.0,3.97,68451,72899,4810,1406,3865,14354,29344,469571
1312,1312,1320,3586,3586,6658413,117,9781593082050.0,1914.0,4.46,66857,71825,328,463,1077,7005,19926,3586
1313,1313,1321,1237398,1237398,361124,46,9781569319020.0,1997.0,4.42,67047,67703,776,1561,2018,6936,13269,1237398
1314,1314,1322,29127,29127,902304,73,9780451450520.0,1968.0,4.18,76277,80619,3358,1156,3142,13820,24629,29127
1315,1315,1323,769483,769483,2215929,98,9780060577320.0,2005.0,3.8,86805,91089,4392,2917,7378,22850,29932,769483
1316,1316,1324,781110,781110,212043,27,9780689848920.0,2000.0,3.89,81945,83612,4773,1268,4721,20863,31432,781110
1317,1317,1325,1914973,1914973,6504351,56,9780670018860.0,2008.0,4.05,72480,80243,6945,915,2856,14814,34478,1914973
1318,1318,1326,22551730,22551730,42009388,46,9780307408860.0,2015.0,4.07,61439,73006,8719,1070,2171,12326,32604,22551730
1319,1319,1327,77270,77270,17441265,1306,9780812504700.0,1894.0,3.94,67107,81305,2330,1096,4323,20388,27903,77270
1320,1320,1329,6295,6295,2290688,47,9780872863100.0,1956.0,4.14,71968,75329,1255,1544,3203,12223,24316,6295
1321,1321,1330,170548,170548,164688,82,9780733800850.0,1997.0,3.95,63324,66962,1260,829,3551,16609,23292,170548
1322,1322,1331,11192642,11192642,16117490,51,9781617750250.0,2011.0,4.26,71816,74744,3235,1546,2636,10551,20458,11192642
1323,1323,1332,360,569429,2842984,107,9780345418780.0,1992.0,3.96,72426,83424,1788,856,4729,20017,28884,360
1324,1324,1333,10883,10883,750514,30,9780743258070.0,2003.0,3.96,70335,71804,1386,3086,3391,13181,25649,10883
1325,1325,1334,8366402,8366402,13221524,59,9780385343830.0,2011.0,3.37,66104,76207,9640,4103,11059,25070,24442,8366402
1326,1326,1335,60510,60510,1180409,71,9780778324330.0,2005.0,4.16,96417,108615,9467,1612,3895,16969,39358,60510
1327,1327,1336,304027,304027,295059,52,9780451222350.0,2007.0,4.33,97514,104818,4273,649,2630,13782,31871,304027
1328,1328,1337,64222,64222,1636617,65,9780060502940.0,2004.0,4.36,75186,82064,2276,346,1093,9312,29258,64222
1329,1329,1338,323355,323355,2139868,343,9780967686560.0,1830.0,4.37,63530,66160,5349,6989,2468,2246,1749,323355
1330,1330,1339,813214,813214,59181,35,9780451223300.0,1980.0,3.92,82062,83240,1440,988,4618,20962,30268,813214
1331,1331,1340,17683,17683,6614452,30,9780451460910.0,2005.0,4.43,78123,84049,2618,74,494,7436,30945,17683
1332,1332,1341,18966819,18966819,26984955,63,9780345539820.0,2015.0,4.46,57614,79535,7737,338,1069,6783,25147,18966819
1333,1333,1342,47989,47989,1712283,62,9780552154310.0,2002.0,4.47,71271,79117,1670,232,724,7113,24480,47989
1334,1334,1343,34506,34506,592532,117,9780061020700.0,1986.0,3.94,75196,88768,2395,344,3897,22419,36096,34506
1335,1335,1344,6516450,6516450,6708278,61,9780316078570.0,2009.0,3.82,65277,70618,3896,1117,4118,19088,28218,6516450
1336,1336,1345,25574782,25574782,42937661,12,9780062430880.0,2015.0,3.95,60737,86626,8964,2344,4769,16789,33410,25574782
1337,1337,1346,944076,944076,929012,60,9780575077900.0,2008.0,4.26,65068,73134,2853,587,1861,9269,27438,944076
1338,1338,1347,20926278,20926278,27239641,76,9781476770380.0,2014.0,3.75,53662,69091,8563,1438,4573,19386,27879,20926278
1339,1339,1348,7779,7779,933973,37,9780679800030.0,1954.0,4.16,80883,83229,1122,1149,3284,15440,24307,7779
1340,1340,1350,47624,47624,2067752,69,9780060590160.0,2001.0,4.29,78903,86941,2247,700,1867,11594,30134,47624
1341,1341,1351,13139,13139,880271,72,9780316155600.0,2006.0,4.16,90157,96823,3104,1342,3805,16869,30866,13139
1342,1342,1352,6690979,6690979,6886418,17,9780316080840.0,2007.0,4.37,74378,75451,1036,1380,2566,8886,16896,6690979
1343,1343,1353,13206900,13206900,18390887,40,9780312642980.0,2015.0,4.49,100464,110738,17494,359,1436,9090,32666,13206900
1344,1344,1354,51497,51497,17441791,32,9780141439730.0,1886.0,3.94,80299,80649,644,585,3466,20735,31129,51497
1345,1345,1355,13027304,13027304,18190416,13,9780545457830.0,2012.0,4.4,67264,67666,421,1503,1999,7561,13505,13027304
1346,1346,1356,3428935,3428935,6589794,67,9780345503800.0,2008.0,4.27,64416,77643,3891,1086,2245,9429,27034,3428935
1347,1347,1357,29797,29797,1960084,193,9780486426750.0,1678.0,3.98,67777,76121,2166,2639,5492,14895,20757,29797
1348,1348,1358,220968,220968,213966,107,9780440241030.0,2005.0,4.2,63335,71439,2638,289,1204,10908,30708,220968
1349,1349,1359,12893742,12893742,16416771,60,9781423140570.0,2012.0,4.28,82757,89532,4324,483,2042,13098,29853,12893742
1350,1350,1360,472343,472343,3041864,105,9781416552510.0,2008.0,3.93,73807,79596,4435,1249,4629,18274,30121,472343
1351,1351,1361,1278752,1278752,1267740,121,9780330448440.0,2006.0,3.93,69948,80893,7094,920,3728,18993,33495,1278752
1352,1352,1362,13891,13891,791225,59,9780812575580.0,2000.0,3.92,71355,77514,1340,1205,5085,18770,26473,13891
1353,1353,1363,91474,91474,576222,31,9780451461030.0,2006.0,4.41,75133,80690,2077,96,463,7367,30876,91474
1354,1354,1364,17876,17876,19376,12,9780451529560.0,1864.0,4.17,65900,66960,1647,797,2379,10752,23667,17876
1355,1355,1365,37380,37380,860196,138,9780618084750.0,1940.0,3.97,67643,75012,4830,1669,4615,15067,26918,37380
1356,1356,1366,16131484,16131484,27237970,68,,2014.0,3.94,78314,91051,10731,1026,4653,20427,37169,16131484
1357,1357,1367,43545,43545,1140206,109,9780441627400.0,1958.0,4.08,76911,82929,3169,1380,3726,15249,29310,43545
1358,1358,1368,34484,34484,1636629,81,9780552152980.0,1992.0,4.27,72588,81526,1978,310,1670,12118,28674,34484
1359,1359,1369,368468,368468,358453,51,9780385323060.0,1999.0,3.89,73000,75420,4032,1872,5221,17604,25451,368468
1360,1360,1371,1713426,1713426,3074803,85,9780061353240.0,2007.0,4.1,61496,67993,3748,820,2378,11522,27465,1713426
1361,1361,1372,16031620,16031620,21801712,6,9789770931550.0,2012.0,3.8,53187,54340,5771,2780,4687,11444,16996,16031620
1362,1362,1373,125404,125404,824446,64,9780007148980.0,1980.0,3.89,77046,82416,1786,1461,4629,21436,28771,125404
1363,1363,1374,7743175,7743175,10558806,33,9780765325950.0,2012.0,4.5,68410,75741,4883,635,1293,5973,19274,7743175
1364,1364,1375,12700353,12700353,17831620,75,9781419701760.0,2012.0,3.58,82270,93511,11471,4497,10268,26506,31103,12700353
1365,1365,1376,7823678,7823678,10867827,71,9780810984910.0,2010.0,4.16,68701,72534,3395,1450,3520,12626,19330,7823678
1366,1366,1377,147074,147074,40008,2,9780312990220.0,2002.0,4.34,63691,63694,39,641,1359,8614,17894,147074
1367,1367,1378,25019,25019,1628566,72,9780060839790.0,1998.0,3.84,71411,75908,4547,2012,4388,18659,29538,25019
